,open_time,open_price,high,low,close,volume,close_time,qav,num_trades,taker_base_vol,taker_quote_vol,ignore,date_open
791,1680870300000,27893.43000000,27920.05000000,27850.00000000,27914.44000000,152.63900000,1680870599999,4254186.17941340,3840,109.73673000,3058400.32926540,0,2023-04-07 12:25:00
792,1680870600000,27914.44000000,27981.00000000,27839.04000000,27919.22000000,577.88556000,1680870899999,16131833.05953770,14144,290.74911000,8116528.15273990,0,2023-04-07 12:30:00
793,1680870900000,27919.22000000,27938.89000000,27800.00000000,27843.69000000,448.31247000,1680871199999,12488218.99922110,8125,175.89963000,4900622.25762620,0,2023-04-07 12:35:00
794,1680871200000,27843.70000000,27924.04000000,27836.59000000,27924.03000000,198.27951000,1680871499999,5528120.56058520,4877,122.39586000,3412738.35721960,0,2023-04-07 12:40:00
795,1680871500000,27924.03000000,27949.00000000,27900.54000000,27923.84000000,243.52482000,1680871799999,6800760.49387540,5076,130.47676000,3643499.92782390,0,2023-04-07 12:45:00
796,1680871800000,27923.83000000,27923.84000000,27882.90000000,27904.91000000,97.52926000,1680872099999,2720768.54510950,2856,44.78933000,1249439.71594960,0,2023-04-07 12:50:00
797,1680872100000,27904.92000000,27925.68000000,27892.62000000,27892.63000000,67.49291000,1680872399999,1883939.24709070,2069,31.14622000,869383.99977390,0,2023-04-07 12:55:00
798,1680872400000,27892.63000000,27899.06000000,27877.48000000,27877.49000000,83.51115000,1680872699999,2328811.98792900,2104,42.08201000,1173543.42256500,0,2023-04-07 13:00:00
799,1680872700000,27877.48000000,27910.00000000,27877.00000000,27900.65000000,93.92393000,1680872999999,2619558.99837270,2579,60.95801000,1700066.16295270,0,2023-04-07 13:05:00
800,1680873000000,27900.65000000,27904.34000000,27900.65000000,27901.90000000,67.66031000,1680873299999,1887856.69881850,1843,42.93559000,1197980.44523590,0,2023-04-07 13:10:00
801,1680873300000,27901.89000000,27929.37000000,27893.38000000,27928.31000000,76.50683000,1680873599999,2135838.38853890,3103,31.90563000,890623.42296500,0,2023-04-07 13:15:00
802,1680873600000,27928.30000000,27928.31000000,27857.49000000,27861.65000000,81.95650000,1680873899999,2284980.34796410,2788,26.93541000,750953.22286680,0,2023-04-07 13:20:00
803,1680873900000,27861.64000000,27880.99000000,27850.00000000,27851.93000000,120.55485000,1680874199999,3358794.57918810,2656,44.57371000,1242130.45174620,0,2023-04-07 13:25:00
804,1680874200000,27851.92000000,27870.96000000,27833.97000000,27864.95000000,146.34340000,1680874499999,4075663.03533070,3383,60.74732000,1691873.40455390,0,2023-04-07 13:30:00
805,1680874500000,27864.95000000,27922.00000000,27859.38000000,27907.30000000,154.55631000,1680874799999,4312493.37184450,3282,71.40356000,1991738.60806150,0,2023-04-07 13:35:00
806,1680874800000,27907.29000000,27911.92000000,27887.49000000,27887.56000000,56.20576000,1680875099999,1568008.99778710,1733,25.27036000,705037.47539920,0,2023-04-07 13:40:00
807,1680875100000,27887.56000000,27906.49000000,27872.89000000,27872.90000000,68.31682000,1680875399999,1905075.85925460,2147,35.69828000,995443.79157940,0,2023-04-07 13:45:00
808,1680875400000,27872.89000000,27896.56000000,27872.89000000,27893.43000000,83.78703000,1680875699999,2336103.42139990,1920,61.40733000,1712088.08110710,0,2023-04-07 13:50:00
809,1680875700000,27893.43000000,27899.26000000,27879.85000000,27896.93000000,76.76343000,1680875999999,2140611.16426630,1939,47.76546000,1331979.19881500,0,2023-04-07 13:55:00
810,1680876000000,27896.92000000,27914.09000000,27893.26000000,27912.00000000,61.09013000,1680876299999,1704620.02564550,1982,39.12523000,1091705.78108940,0,2023-04-07 14:00:00
811,1680876300000,27911.99000000,27926.82000000,27903.83000000,27921.52000000,106.66199000,1680876599999,2977885.01475480,2384,46.72990000,1304545.17825070,0,2023-04-07 14:05:00
812,1680876600000,27921.52000000,27935.66000000,27916.74000000,27931.04000000,81.82925000,1680876899999,2285270.35684280,2478,47.45952000,1325433.67823970,0,2023-04-07 14:10:00
813,1680876900000,27931.04000000,27931.50000000,27897.01000000,27915.04000000,154.32263000,1680877199999,4307877.97371310,2979,71.88684000,2006499.79886380,0,2023-04-07 14:15:00
814,1680877200000,27915.04000000,27925.52000000,27905.69000000,27910.40000000,51.11347000,1680877499999,1426786.25377010,2019,27.70856000,773441.54667840,0,2023-04-07 14:20:00
815,1680877500000,27910.41000000,27956.66000000,27910.40000000,27956.52000000,110.89578000,1680877799999,3097825.71390370,2692,90.21609000,2520247.16183270,0,2023-04-07 14:25:00
816,1680877800000,27956.53000000,27984.75000000,27923.89000000,27940.87000000,208.40868000,1680878099999,5826917.40627910,4786,103.24446000,2886637.94290210,0,2023-04-07 14:30:00
817,1680878100000,27940.88000000,27961.21000000,27938.26000000,27949.86000000,94.88424000,1680878399999,2651981.95463280,2808,50.09714000,1400151.04909800,0,2023-04-07 14:35:00
818,1680878400000,27949.86000000,27950.02000000,27928.27000000,27930.13000000,88.33556000,1680878699999,2467808.56015260,2425,32.26217000,901225.62808410,0,2023-04-07 14:40:00
819,1680878700000,27930.14000000,27951.79000000,27930.13000000,27946.94000000,47.63736000,1680878999999,1330778.15708180,1756,31.51412000,880320.46968340,0,2023-04-07 14:45:00
820,1680879000000,27946.93000000,27946.94000000,27922.81000000,27923.58000000,64.19123000,1680879299999,1793157.61373770,2295,20.31095000,567368.14318100,0,2023-04-07 14:50:00
821,1680879300000,27923.58000000,27923.59000000,27913.80000000,27914.64000000,41.08940000,1680879599999,1147173.09673680,1418,14.43486000,402993.32726220,0,2023-04-07 14:55:00
822,1680879600000,27914.64000000,27936.24000000,27907.69000000,27936.23000000,70.85026000,1680879899999,1978037.05329240,2111,50.06611000,1397815.48995870,0,2023-04-07 15:00:00
823,1680879900000,27936.24000000,27947.51000000,27920.60000000,27922.63000000,81.65770000,1680880199999,2280578.33936070,2167,34.84318000,973059.39349840,0,2023-04-07 15:05:00
824,1680880200000,27922.63000000,27938.00000000,27912.47000000,27920.80000000,84.17916000,1680880499999,2350534.97441330,2221,50.57655000,1412161.29330610,0,2023-04-07 15:10:00
825,1680880500000,27920.79000000,27949.71000000,27920.79000000,27940.63000000,70.88484000,1680880799999,1980133.58865050,1950,49.24366000,1375580.99130000,0,2023-04-07 15:15:00
826,1680880800000,27940.64000000,27940.64000000,27917.29000000,27917.29000000,48.52973000,1680881099999,1355341.17849890,1578,15.32151000,427866.66403030,0,2023-04-07 15:20:00
827,1680881100000,27917.29000000,27917.64000000,27908.09000000,27912.88000000,70.99218000,1680881399999,1981635.29971200,1459,41.46522000,1157411.15812040,0,2023-04-07 15:25:00
828,1680881400000,27912.88000000,27927.66000000,27912.88000000,27923.43000000,63.65790000,1680881699999,1777385.60925520,1954,26.22899000,732303.95313940,0,2023-04-07 15:30:00
829,1680881700000,27923.43000000,27924.88000000,27917.96000000,27918.97000000,135.99783000,1680881999999,3797059.01820460,2065,66.46245000,1855658.59599480,0,2023-04-07 15:35:00
830,1680882000000,27918.98000000,27938.47000000,27918.97000000,27928.41000000,171.46983000,1680882299999,4788176.44435780,1928,101.84929000,2844089.21895020,0,2023-04-07 15:40:00
831,1680882300000,27928.41000000,27933.23000000,27918.12000000,27933.06000000,57.31872000,1680882599999,1600691.84455530,2168,35.98617000,1004919.96355690,0,2023-04-07 15:45:00
832,1680882600000,27933.06000000,27954.51000000,27931.17000000,27935.78000000,83.00336000,1680882899999,2318999.39996020,2662,40.74486000,1138356.40985170,0,2023-04-07 15:50:00
833,1680882900000,27935.78000000,27945.83000000,27935.77000000,27944.10000000,62.68253000,1680883199999,1751519.82140570,2519,33.59577000,938742.74224840,0,2023-04-07 15:55:00
834,1680883200000,27944.09000000,27950.00000000,27938.95000000,27946.16000000,83.95836000,1680883499999,2346081.60848700,2572,46.78105000,1307240.28341340,0,2023-04-07 16:00:00
835,1680883500000,27946.17000000,27953.47000000,27938.08000000,27941.55000000,93.26012000,1680883799999,2606156.39221130,2743,50.57142000,1413216.14888100,0,2023-04-07 16:05:00
836,1680883800000,27941.54000000,27941.55000000,27931.67000000,27931.68000000,77.96530000,1680884099999,2178103.67102300,2251,29.87436000,834600.77587960,0,2023-04-07 16:10:00
837,1680884100000,27931.68000000,27931.68000000,27911.28000000,27911.54000000,74.09652000,1680884399999,2068676.62418510,2053,19.43234000,542552.58281170,0,2023-04-07 16:15:00
838,1680884400000,27911.55000000,27911.55000000,27891.62000000,27891.63000000,54.03666000,1680884699999,1507932.83666670,2021,18.06947000,504275.93829970,0,2023-04-07 16:20:00
839,1680884700000,27891.63000000,27912.76000000,27891.62000000,27908.44000000,56.33282000,1680884999999,1571941.53259060,1719,42.79767000,1194202.69675000,0,2023-04-07 16:25:00
840,1680885000000,27908.44000000,27908.75000000,27887.37000000,27887.38000000,61.22408000,1680885299999,1708138.72629010,1681,20.03475000,558986.84767410,0,2023-04-07 16:30:00
841,1680885300000,27887.37000000,27905.90000000,27887.37000000,27894.39000000,72.35559000,1680885599999,2018641.96131220,1953,38.98880000,1087694.50274400,0,2023-04-07 16:35:00
842,1680885600000,27894.39000000,27894.39000000,27882.00000000,27882.01000000,70.92481000,1680885899999,1977990.40356830,1913,26.68229000,744175.32760950,0,2023-04-07 16:40:00
843,1680885900000,27882.00000000,27882.01000000,27866.00000000,27877.64000000,82.27487000,1680886199999,2293611.52482810,2303,43.90361000,1223915.97621640,0,2023-04-07 16:45:00
844,1680886200000,27877.64000000,27877.64000000,27856.00000000,27866.23000000,85.81932000,1680886499999,2391645.17362120,1879,28.37083000,790565.94689890,0,2023-04-07 16:50:00
845,1680886500000,27866.23000000,27887.95000000,27866.23000000,27879.30000000,77.47138000,1680886799999,2159715.75647130,1833,41.67750000,1161764.57049010,0,2023-04-07 16:55:00
846,1680886800000,27879.30000000,27898.98000000,27879.30000000,27897.23000000,82.69978000,1680887099999,2306790.70357670,2294,50.89526000,1419581.19427320,0,2023-04-07 17:00:00
847,1680887100000,27897.24000000,27899.99000000,27894.64000000,27899.99000000,38.43039000,1680887399999,1072060.16000320,1712,22.01971000,614264.17680720,0,2023-04-07 17:05:00
848,1680887400000,27899.98000000,27901.38000000,27899.98000000,27901.37000000,28.68447000,1680887699999,800321.66542630,1345,13.53850000,377736.87651120,0,2023-04-07 17:10:00
849,1680887700000,27901.38000000,27912.01000000,27899.99000000,27912.00000000,54.92349000,1680887999999,1532571.81536400,1761,30.34863000,846874.80637320,0,2023-04-07 17:15:00
850,1680888000000,27912.00000000,27922.14000000,27912.00000000,27922.13000000,32.66887000,1680888299999,912083.88415660,1300,18.84081000,526011.63008630,0,2023-04-07 17:20:00
851,1680888300000,27922.14000000,27922.44000000,27919.00000000,27919.04000000,56.43059000,1680888599999,1575542.05489800,1223,9.32284000,260298.58082850,0,2023-04-07 17:25:00
852,1680888600000,27919.03000000,27925.71000000,27917.64000000,27925.70000000,84.31218000,1680888899999,2354032.41478430,1594,55.69540000,1555044.00415260,0,2023-04-07 17:30:00
853,1680888900000,27925.71000000,27925.72000000,27924.60000000,27924.76000000,38.40779000,1680889199999,1072545.22239300,1403,9.39601000,262385.41031080,0,2023-04-07 17:35:00
854,1680889200000,27924.76000000,27926.15000000,27924.76000000,27926.15000000,25.61845000,1680889499999,715408.52187890,1111,12.43520000,347260.16158410,0,2023-04-07 17:40:00
855,1680889500000,27926.14000000,27941.11000000,27904.39000000,27907.45000000,78.17844000,1680889799999,2182927.96104490,2151,40.12448000,1120367.23732970,0,2023-04-07 17:45:00
856,1680889800000,27907.45000000,27910.12000000,27907.44000000,27910.11000000,28.64167000,1680890099999,799347.73948020,1117,14.32608000,399825.41613730,0,2023-04-07 17:50:00
857,1680890100000,27910.12000000,27911.51000000,27910.11000000,27911.51000000,23.36037000,1680890399999,652004.55481000,922,15.83704000,442023.23640350,0,2023-04-07 17:55:00
858,1680890400000,27911.50000000,27916.21000000,27911.50000000,27916.20000000,25.51954000,1680890699999,712334.01973960,1355,12.90645000,360262.08992910,0,2023-04-07 18:00:00
859,1680890700000,27916.20000000,27923.65000000,27916.20000000,27923.64000000,23.97442000,1680890999999,669324.78086130,1085,15.74076000,439456.98247410,0,2023-04-07 18:05:00
860,1680891000000,27923.65000000,27924.81000000,27910.00000000,27910.01000000,49.67242000,1680891299999,1386843.29312520,1473,12.51598000,349426.39453670,0,2023-04-07 18:10:00
861,1680891300000,27910.01000000,27913.00000000,27900.00000000,27912.99000000,71.21706000,1680891599999,1987345.33451370,2386,34.55671000,964323.95106310,0,2023-04-07 18:15:00
862,1680891600000,27912.99000000,27914.26000000,27904.72000000,27907.08000000,27.89001000,1680891899999,778440.52488090,1123,15.27883000,426447.75466690,0,2023-04-07 18:20:00
863,1680891900000,27907.09000000,27930.00000000,27907.08000000,27924.98000000,45.74077000,1680892199999,1277091.79038600,1716,22.04764000,615486.25858910,0,2023-04-07 18:25:00
864,1680892200000,27924.97000000,27924.98000000,27903.51000000,27903.52000000,67.26006000,1680892499999,1877798.75195190,1707,11.84810000,330757.84736530,0,2023-04-07 18:30:00
865,1680892500000,27903.51000000,27903.52000000,27900.00000000,27900.00000000,43.24611000,1680892799999,1206637.83103820,1279,13.08824000,365180.22674570,0,2023-04-07 18:35:00
866,1680892800000,27900.00000000,27900.01000000,27894.36000000,27894.36000000,29.68109000,1680893099999,828065.09894470,1237,6.79363000,189532.88612160,0,2023-04-07 18:40:00
867,1680893100000,27894.37000000,27894.37000000,27881.71000000,27884.50000000,64.11278000,1680893399999,1787881.51387840,1749,27.90308000,778088.06066370,0,2023-04-07 18:45:00
868,1680893400000,27884.49000000,27898.75000000,27881.61000000,27883.92000000,62.89004000,1680893699999,1753771.32059810,1646,35.37352000,986411.40625200,0,2023-04-07 18:50:00
869,1680893700000,27883.92000000,27891.77000000,27874.13000000,27891.77000000,45.70495000,1680893999999,1274317.59123720,1374,24.33833000,678596.14511370,0,2023-04-07 18:55:00
870,1680894000000,27891.76000000,27893.81000000,27891.76000000,27893.80000000,21.59827000,1680894299999,602426.43734610,938,10.85789000,302854.96144970,0,2023-04-07 19:00:00
871,1680894300000,27893.81000000,27893.81000000,27869.26000000,27869.27000000,70.14404000,1680894599999,1955954.24323950,1791,16.70980000,465923.77405530,0,2023-04-07 19:05:00
872,1680894600000,27869.26000000,27874.29000000,27869.26000000,27874.29000000,36.29585000,1680894899999,1011650.24060680,1319,23.72513000,661269.32406320,0,2023-04-07 19:10:00
873,1680894900000,27874.28000000,27897.49000000,27873.20000000,27886.59000000,73.17748000,1680895199999,2040492.62730180,1442,49.17473000,1371181.53258540,0,2023-04-07 19:15:00
874,1680895200000,27886.60000000,27898.51000000,27886.59000000,27895.55000000,46.77913000,1680895499999,1304861.17004240,1214,24.16094000,673901.51604580,0,2023-04-07 19:20:00
875,1680895500000,27895.56000000,27899.47000000,27890.19000000,27890.19000000,51.99905000,1680895799999,1450437.44377230,1421,19.46255000,542866.54136380,0,2023-04-07 19:25:00
876,1680895800000,27890.19000000,27890.91000000,27886.14000000,27890.90000000,44.30046000,1680896099999,1235509.77264290,1444,18.18028000,507028.41790090,0,2023-04-07 19:30:00
877,1680896100000,27890.90000000,27890.91000000,27886.03000000,27887.98000000,52.26781000,1680896399999,1457648.73948640,1373,21.79651000,607845.34514840,0,2023-04-07 19:35:00
878,1680896400000,27887.97000000,27899.93000000,27887.97000000,27899.59000000,39.80400000,1680896699999,1110338.57155240,1128,21.16017000,590246.96214890,0,2023-04-07 19:40:00
879,1680896700000,27899.58000000,27900.30000000,27899.58000000,27900.29000000,19.19542000,1680896999999,535554.16525900,1190,11.25972000,314147.22955070,0,2023-04-07 19:45:00
880,1680897000000,27900.29000000,27905.15000000,27896.10000000,27896.11000000,46.96090000,1680897299999,1310270.34814850,1329,15.80013000,440840.94660130,0,2023-04-07 19:50:00
881,1680897300000,27896.11000000,27897.52000000,27890.24000000,27897.52000000,28.85684000,1680897599999,804942.69768730,1066,15.01298000,418776.75256550,0,2023-04-07 19:55:00
882,1680897600000,27897.51000000,27908.62000000,27897.51000000,27908.61000000,27.44067000,1680897899999,765613.59530890,1480,20.65960000,576424.37625470,0,2023-04-07 20:00:00
883,1680897900000,27908.62000000,27908.62000000,27908.22000000,27908.22000000,34.41940000,1680898199999,960594.46878440,1150,8.09477000,225912.43027200,0,2023-04-07 20:05:00
884,1680898200000,27908.23000000,27908.23000000,27906.36000000,27906.37000000,22.40542000,1680898499999,625267.05606890,1173,6.33062000,176668.70728380,0,2023-04-07 20:10:00
885,1680898500000,27906.36000000,27922.99000000,27900.76000000,27909.03000000,82.00194000,1680898799999,2288854.95773110,1789,26.23701000,732240.99082870,0,2023-04-07 20:15:00
886,1680898800000,27909.03000000,27909.04000000,27897.15000000,27897.16000000,23.32650000,1680899099999,650824.55901520,1436,8.30635000,231744.73305940,0,2023-04-07 20:20:00
887,1680899100000,27897.16000000,27897.16000000,27886.06000000,27891.00000000,33.91124000,1680899399999,945753.23671310,1188,15.27429000,425961.35563040,0,2023-04-07 20:25:00
888,1680899400000,27891.00000000,27895.56000000,27880.00000000,27886.63000000,48.59260000,1680899699999,1355091.50674510,1567,18.37306000,512306.96262370,0,2023-04-07 20:30:00
889,1680899700000,27886.64000000,27895.27000000,27870.00000000,27895.27000000,84.39160000,1680899999999,2352899.34295620,1786,56.33730000,1570654.42350930,0,2023-04-07 20:35:00
890,1680900000000,27895.26000000,27895.27000000,27893.96000000,27894.24000000,31.90395000,1680900299999,889954.06361220,1011,5.72889000,159805.17457390,0,2023-04-07 20:40:00
891,1680900300000,27894.23000000,27894.56000000,27894.23000000,27894.55000000,15.96687000,1680900599999,445386.46584800,925,10.28981000,287028.04490980,0,2023-04-07 20:45:00
892,1680900600000,27894.55000000,27894.56000000,27849.94000000,27851.08000000,226.80764000,1680900899999,6319392.33044530,3355,80.67550000,2247251.44120040,0,2023-04-07 20:50:00
893,1680900900000,27851.09000000,27867.81000000,27839.02000000,27864.20000000,64.41068000,1680901199999,1794119.72588160,2145,39.28882000,1094383.70871940,0,2023-04-07 20:55:00
894,1680901200000,27864.21000000,27865.60000000,27864.20000000,27865.60000000,26.61653000,1680901499999,741662.55825730,1134,16.61112000,462867.01483600,0,2023-04-07 21:00:00
895,1680901500000,27865.60000000,27882.56000000,27865.59000000,27880.11000000,54.52305000,1680901799999,1519743.31415550,1455,33.99706000,947633.56128390,0,2023-04-07 21:05:00
896,1680901800000,27880.11000000,27898.00000000,27880.11000000,27898.00000000,33.90023000,1680902099999,945392.70679420,1223,22.68043000,632562.17047000,0,2023-04-07 21:10:00
897,1680902100000,27897.99000000,27909.27000000,27896.15000000,27904.80000000,56.18580000,1680902399999,1567653.40072880,1642,27.59128000,769805.12737910,0,2023-04-07 21:15:00
898,1680902400000,27904.80000000,27904.81000000,27889.49000000,27889.49000000,55.07265000,1680902699999,1536559.94748430,1716,14.25226000,397632.10979910,0,2023-04-07 21:20:00
899,1680902700000,27889.50000000,27889.50000000,27874.41000000,27875.83000000,38.04567000,1680902999999,1060618.04993140,1576,23.13658000,644960.22871170,0,2023-04-07 21:25:00
900,1680903000000,27875.83000000,27875.99000000,27875.52000000,27875.99000000,26.89947000,1680903299999,749844.42859080,1112,16.69908000,465499.85249610,0,2023-04-07 21:30:00
901,1680903300000,27875.98000000,27879.06000000,27862.98000000,27863.07000000,45.35319000,1680903599999,1264039.02716790,1588,18.79751000,523880.12272960,0,2023-04-07 21:35:00
902,1680903600000,27863.07000000,27871.42000000,27858.30000000,27870.01000000,42.25365000,1680903899999,1177333.43820500,1738,24.29093000,676819.11917440,0,2023-04-07 21:40:00
903,1680903900000,27870.01000000,27871.01000000,27868.72000000,27870.55000000,14.66465000,1680904199999,408704.93600890,1014,6.59775000,183878.87397340,0,2023-04-07 21:45:00
904,1680904200000,27870.55000000,27894.71000000,27870.00000000,27892.97000000,31.86754000,1680904499999,888548.95705320,1698,17.97402000,501124.99798550,0,2023-04-07 21:50:00
905,1680904500000,27892.97000000,27892.98000000,27891.01000000,27891.13000000,20.17625000,1680904799999,562743.73932630,1118,9.38467000,261751.72750520,0,2023-04-07 21:55:00
906,1680904800000,27891.13000000,27891.15000000,27884.89000000,27884.91000000,64.78067000,1680905099999,1806539.40743460,1505,34.46277000,961034.55433770,0,2023-04-07 22:00:00
907,1680905100000,27884.91000000,27884.92000000,27866.34000000,27867.66000000,59.58934000,1680905399999,1661046.83921650,1915,26.46958000,737796.03696160,0,2023-04-07 22:05:00
908,1680905400000,27867.66000000,27874.14000000,27867.22000000,27867.75000000,36.18175000,1680905699999,1008420.67872160,1532,16.45607000,458639.53093480,0,2023-04-07 22:10:00
909,1680905700000,27867.75000000,27872.02000000,27864.99000000,27872.02000000,22.19311000,1680905999999,618480.00027430,1403,14.39718000,401221.81765090,0,2023-04-07 22:15:00
910,1680906000000,27872.01000000,27885.98000000,27872.01000000,27885.98000000,46.17184000,1680906299999,1287071.66895670,1339,35.89302000,1000540.18930400,0,2023-04-07 22:20:00
911,1680906300000,27885.98000000,27890.00000000,27882.25000000,27882.26000000,43.00688000,1680906599999,1199343.42756380,1483,15.15393000,422603.92004820,0,2023-04-07 22:25:00
912,1680906600000,27882.26000000,27888.00000000,27881.51000000,27881.51000000,22.61685000,1680906899999,630684.61271180,1420,8.63807000,240877.48589870,0,2023-04-07 22:30:00
913,1680906900000,27881.51000000,27889.04000000,27880.98000000,27889.04000000,24.93734000,1680907199999,695374.72132650,1280,18.14420000,505957.05019420,0,2023-04-07 22:35:00
914,1680907200000,27889.04000000,27948.13000000,27889.03000000,27932.55000000,191.12494000,1680907499999,5336453.16751280,4109,121.88126000,3402951.98488060,0,2023-04-07 22:40:00
915,1680907500000,27932.55000000,27980.74000000,27932.55000000,27960.00000000,236.97485000,1680907799999,6626778.35552230,4629,137.41163000,3842242.81172290,0,2023-04-07 22:45:00
916,1680907800000,27960.01000000,27960.01000000,27935.99000000,27941.34000000,124.34421000,1680908099999,3474946.09995000,2398,42.72437000,1193720.85494980,0,2023-04-07 22:50:00
917,1680908100000,27941.33000000,27959.15000000,27941.30000000,27955.99000000,81.18704000,1680908399999,2269471.92018520,2119,40.78573000,1140051.91487320,0,2023-04-07 22:55:00
918,1680908400000,27955.99000000,27956.51000000,27946.80000000,27948.79000000,45.94817000,1680908699999,1284285.52743050,2151,19.11700000,534333.82776950,0,2023-04-07 23:00:00
919,1680908700000,27948.79000000,27973.04000000,27923.28000000,27926.41000000,194.63947000,1680908999999,5440273.45380880,3176,68.29672000,1908700.92959410,0,2023-04-07 23:05:00
920,1680909000000,27926.40000000,27931.59000000,27917.71000000,27931.57000000,78.10561000,1680909299999,2181112.71110610,1823,46.23171000,1291023.79039620,0,2023-04-07 23:10:00
921,1680909300000,27931.57000000,27931.80000000,27913.72000000,27913.73000000,38.30896000,1680909599999,1069741.21465840,1430,10.81588000,302015.34065050,0,2023-04-07 23:15:00
922,1680909600000,27913.73000000,27916.22000000,27900.00000000,27900.00000000,52.44264000,1680909899999,1463623.86120140,1565,19.51687000,544702.79038620,0,2023-04-07 23:20:00
923,1680909900000,27900.00000000,27905.81000000,27894.32000000,27904.03000000,60.54534000,1680910199999,1689330.22242550,1651,24.38133000,680260.28083380,0,2023-04-07 23:25:00
924,1680910200000,27904.02000000,27917.35000000,27904.02000000,27917.34000000,24.12382000,1680910499999,673244.23440970,1373,14.34044000,400204.49949620,0,2023-04-07 23:30:00
925,1680910500000,27917.34000000,27922.58000000,27916.10000000,27918.80000000,39.16694000,1680910799999,1093473.28819250,1219,19.03066000,531285.16248560,0,2023-04-07 23:35:00
926,1680910800000,27918.80000000,27922.68000000,27918.80000000,27919.74000000,29.23479000,1680911099999,816268.58312430,1092,18.93001000,528539.96778330,0,2023-04-07 23:40:00
927,1680911100000,27919.74000000,27933.30000000,27916.62000000,27916.65000000,36.31452000,1680911399999,1014138.49189580,1484,16.97652000,474058.27738840,0,2023-04-07 23:45:00
928,1680911400000,27916.66000000,27918.56000000,27902.21000000,27906.27000000,54.43994000,1680911699999,1519530.66544940,1698,25.77764000,719454.43896440,0,2023-04-07 23:50:00
929,1680911700000,27906.26000000,27906.90000000,27906.26000000,27906.33000000,26.85399000,1680911999999,749402.50656690,1197,15.88148000,443197.42179960,0,2023-04-07 23:55:00
930,1680912000000,27906.34000000,27907.43000000,27903.91000000,27903.91000000,44.02168000,1680912299999,1228459.55889350,2290,18.46887000,515387.06055030,0,2023-04-08 00:00:00
931,1680912300000,27903.92000000,27903.92000000,27897.22000000,27897.22000000,34.76239000,1680912599999,969908.48476070,2172,15.72548000,438764.24099440,0,2023-04-08 00:05:00
932,1680912600000,27897.22000000,27897.78000000,27891.53000000,27891.57000000,47.70524000,1680912899999,1330710.44869250,2180,19.53096000,544805.27770320,0,2023-04-08 00:10:00
933,1680912900000,27891.56000000,27902.48000000,27876.30000000,27876.31000000,106.56715000,1680913199999,2972257.04286190,2778,51.16163000,1427034.64545670,0,2023-04-08 00:15:00
934,1680913200000,27876.30000000,27892.26000000,27871.12000000,27886.21000000,72.52176000,1680913499999,2021840.26770550,2587,33.86673000,944109.79463300,0,2023-04-08 00:20:00
935,1680913500000,27886.22000000,27896.96000000,27878.71000000,27896.96000000,45.42556000,1680913799999,1266783.40902940,1856,30.22778000,842941.80400300,0,2023-04-08 00:25:00
936,1680913800000,27896.95000000,27914.46000000,27896.95000000,27914.22000000,50.61365000,1680914099999,1412488.39176250,1879,36.57539000,1020687.67229480,0,2023-04-08 00:30:00
937,1680914100000,27914.22000000,27919.61000000,27896.58000000,27896.58000000,55.53123000,1680914399999,1549814.92895980,2158,26.66771000,744210.97966150,0,2023-04-08 00:35:00
938,1680914400000,27896.58000000,27898.35000000,27870.00000000,27870.04000000,58.98627000,1680914699999,1645027.12742270,2377,25.01297000,697573.47619420,0,2023-04-08 00:40:00
939,1680914700000,27870.04000000,27882.02000000,27870.04000000,27879.64000000,89.26477000,1680914999999,2488557.97555880,2129,42.45853000,1183617.23144080,0,2023-04-08 00:45:00
940,1680915000000,27879.63000000,27879.64000000,27859.02000000,27859.10000000,168.78209000,1680915299999,4703098.21844850,3372,85.40887000,2379709.47999970,0,2023-04-08 00:50:00
941,1680915300000,27859.09000000,27880.66000000,27859.09000000,27880.27000000,124.96128000,1680915599999,3482211.05269750,2591,98.59452000,2747250.30332310,0,2023-04-08 00:55:00
942,1680915600000,27880.26000000,27890.53000000,27880.26000000,27886.41000000,51.71540000,1680915899999,1442201.50611890,2332,27.71807000,772950.74955400,0,2023-04-08 01:00:00
943,1680915900000,27886.40000000,27890.98000000,27884.60000000,27890.98000000,34.34842000,1680916199999,957860.15797380,1970,19.49208000,543568.76646340,0,2023-04-08 01:05:00
944,1680916200000,27890.98000000,27895.25000000,27890.97000000,27895.24000000,29.86616000,1680916499999,833090.26050900,1643,16.46397000,459247.84037220,0,2023-04-08 01:10:00
945,1680916500000,27895.25000000,27898.94000000,27880.02000000,27880.02000000,76.53822000,1680916799999,2134635.39042810,2582,21.63043000,603285.48155370,0,2023-04-08 01:15:00
946,1680916800000,27880.03000000,27895.77000000,27880.02000000,27895.76000000,37.26085000,1680917099999,1038953.96755140,1911,27.66567000,771427.84268360,0,2023-04-08 01:20:00
947,1680917100000,27895.76000000,27896.40000000,27895.76000000,27896.39000000,29.46896000,1680917399999,822077.09643090,1556,20.06669000,559787.91853440,0,2023-04-08 01:25:00
948,1680917400000,27896.39000000,27916.23000000,27896.39000000,27916.23000000,80.20592000,1680917699999,2238382.47523790,2366,54.82641000,1530041.21383750,0,2023-04-08 01:30:00
949,1680917700000,27916.23000000,27935.15000000,27915.14000000,27915.16000000,92.64978000,1680917999999,2587105.88702050,2420,53.53207000,1494740.39485880,0,2023-04-08 01:35:00
950,1680918000000,27915.16000000,27918.46000000,27914.78000000,27917.89000000,64.44407000,1680918299999,1799056.61213020,1886,23.27056000,649636.34498430,0,2023-04-08 01:40:00
